District,Type,X12..Women.who.are.literate....,X39..Children.who.received.postnatal.care.from.a.doctor.nurse.LHV.ANM.midwife.other.health.personnel.within.2.days.of.delivery....,X48..Children.age.12.23.months.who.have.received.BCG....,X49..Children.age.12.23.months.who.have.received.3.doses.of.polio.vaccine....,X50..Children.age.12.23.months.who.have.received.3.doses.of.DPT.vaccine....,X51..Children.age.12.23.months.who.have.received.measles.vaccine....,X52..Children.age.12.23.months.who.have.received.3.doses.of.Hepatitis.B.vaccine....,X53..Children.age.9.59.months.who.received.a.vitamin.A.dose.in.last.6.months....,X67..Total.children.age.6.23.months.receiving.an.adequate.diet9.10....,X68..Children.under.5.years.who.are.stunted11....,X69..Children.under.5.years.who.are.wasted11....,X70..Children.under.5.years.who.are.severely.wasted12....,X71..Children.under.5.years.who.are.underweight11....,X76..Children.age.6.59.months.who.are.anaemic...11.0.g.dl.....,state
Allahabad,Total,-0.10727306285928018,-0.08766666007352646,-0.13694856415881274,-1.459762076224604,-0.8553892008079556,-0.9830343632617106,-0.8255658860989611,-0.10162950106510749,-0.491364062644986,0.7707299673000161,-0.07996243390674293,-0.0663640639823199,0.8923296957960786,0.30680711515094206,UP
Bara Banki,Total,-0.9366866295269071,-0.8476950092401633,-0.09803009118189739,-0.9648420161552835,-1.2687212551752969,-1.5515536716134952,-0.7146427532937972,-0.9620829538969835,-0.8521517007343863,1.550150052666475,-1.0972702731252844,-1.2813116825184112,0.6253496608109754,-0.7676327956392159,UP
Faizabad,Total,-0.3026737527509016,-0.3420218019025209,-0.0528005144789971,-0.5010312170046065,-0.6261348802779463,-1.089397659422387,-0.5504989254558527,-1.1093110080766053,-0.9065655740200008,1.3851559306992893,-0.17386777291153124,-0.4327768378265378,1.0253932276097397,0.4880224589564591,UP
Ambedkar Nagar,Total,0.21077274090048678,0.0467239671017929,0.19333253083446483,0.19609903903589435,-0.24179675468351788,-0.17482311989995172,-0.30120198556545874,-1.1133211107196301,-0.3541464691421321,0.6836778538694765,0.27218258736121415,-0.05431101221112836,0.6918814267178063,0.39484435664511197,UP
Sultanpur,Total,-0.5119326475993758,-0.6502850484176602,-0.37677050574628823,-1.0079707642470386,-1.1702767528300573,-0.45646114353667167,-0.7067997034994927,-0.6561694094148117,-0.8663466242001988,0.9832990814908685,-0.18951866274566279,-0.31465693046886223,0.585260006995321,0.7103646892993991,UP
Bahraich,Total,-2.3564597273564543,-1.4148690120648162,-4.983876225716211,-3.3376301898590537,-4.23486759638563,-4.009894080059551,-3.159433417747007,-2.3220806216885097,-0.6912759014551783,2.92476365776732,-0.9029383910181527,-0.49786331739097134,0.9511847194828902,1.1351283143187139,UP
Shrawasti,Total,-2.431294034123458,-0.8355467039587785,-3.4976112982464613,-2.293348863112788,-3.4264089778106834,-3.2413818134338186,-2.6036973180362866,-1.7801438930740263,-0.20746559332873651,2.7658429390627304,-1.3633354003055183,-1.0836416334708725,0.5383465823174278,0.8980061091263876,UP
Balrampur,Total,-2.147893742755823,-1.4452397752682784,-3.91414414416155,-3.6063010796109705,-4.046744198068358,-3.6825647813115547,-3.247387619011708,-1.4604814252443414,-0.47716913917917353,2.6889131644031843,-1.3437717880128541,-1.0354294263861068,0.9034183234472166,1.0631562628782245,UP
Gonda,Total,-1.5055659430057056,-1.3442569876167672,-1.759954072358263,-1.2844189692286159,-1.8735480949265286,-1.9972308632726672,-1.6272376186453734,-1.10701952085202,-0.49372988322262135,2.0977685801771946,-1.4089838289884018,-1.0040914917810093,0.4854623581350747,1.0772936301254634,UP
Siddharthnagar,Total,-1.437660738717128,-0.8082130170756626,-1.3392138239591835,-1.0242324233636018,-2.077854151163567,-1.8496705157821516,-2.55719923711291,-0.8257394640341428,-1.0201249617465005,2.193930798501628,-0.9016341501986418,-0.7774941184826112,0.9076831802361164,0.5940527133107514,UP
Basti,Total,-0.6525934279114296,-1.0071415160583388,-0.023348697091061407,0.058935479530967574,-0.5944438418517392,-0.03250603348777863,-0.6490972657271094,-0.17896719489487004,-0.9207604974858132,1.2849447768664588,-0.8416390725011379,-0.8257063255673768,0.03765239530063683,1.0098198319000051,UP
Sant Kabir Nagar,Total,-0.8188918873936605,0.08316888294594735,-0.23792622377459266,-0.3023561643196363,-1.2633270358687085,-0.7755510320187012,-0.5555408860379053,-0.837769771963217,-0.4085603424277465,1.440828793939751,-1.268125820481219,-1.228278254725169,0.30719134435907974,0.8478827161589041,UP
Mahrajganj,Total,-1.4341961874779148,-0.6313033214154964,-0.42094823182819174,-0.8220222273924223,-0.6827741829971244,-0.7515818385177032,-0.6104422345980373,0.06622193813578439,-0.4925469729338037,1.724254279527554,-1.0516218444424013,-1.0330188160318687,0.35581071175253304,0.18471167074296962,UP
Gorakhpur,Total,-0.09826522963732633,-0.4384489750735127,0.5719987543936359,0.8833308938750077,0.17692951899041237,0.41541827006211246,0.19571124068797766,-0.08501621868686225,-0.7953720068711365,0.5946012726847388,-0.08517939718478662,-0.5846452901435492,0.19801101056325482,0.25861154498990024,UP
Kushinagar,Total,-0.7890967467364274,-0.78087933019254685,-0.8890217581721681,-0.7018273556613019,-1.2134305072827651,-1.2804021701334607,-0.77178497322373,0.17793194033432994,-0.2204776065057312,0.886124629289336,-0.7842524764426562,-0.8112426634419473,0.18948129698545588,0.18792470875370554,UP
Deoria,Total,-0.2389260099493801,-1.0656052352250032,0.1733473690355088,0.3968951776925893,-0.17099762628454443,-0.4474726959737983,-0.4042820685763184,-0.37947232704610606,-1.050880629255761,0.5045124576229014,-0.8494645174182037,-0.7292819113978459,-0.1141765063841819,0.7958315003849797,UP
Azamgarh,Total,0.20176490767853195,-0.6639518918592181,-0.7617478330314457,-0.9598928155545903,-0.8338123235816021,-1.5320787018939344,-1.3269608550920002,-1.1236328032302652,-0.48071787004562666,0.38203215849388633,-0.4842770879551374,-0.36769035826210444,0.006092455062781427,0.38327741980646196,UP
Mau,Total,-0.015115999896210637,-0.03148074814712185,-0.33364463028538294,-0.5653708248136179,-1.0307013282720807,-0.5560831040251923,-0.647976830042209,-1.6844743014475796,-0.047772704338346225,0.47110873967862404,-0.1125684543945167,-0.8329381566300916,0.19033426834323558,0.34536357127977557,UP
Ballia,Total,-0.1945797540874518,-0.03451782446746799,-0.6260591029227434,-0.39073474647487205,-1.214104784696089,-1.5567969326918385,-0.9885892782520053,-1.6357801979251365,0.027933554145987034,0.3395183356557157,-0.8442475541401601,-0.8835609740690955,-0.1559721029153963,0.2759619502478755,UP
Jaunpur,Total,-0.027588384357377448,-0.5333576100843315,-0.04228200826902071,-0.15812231824229103,-0.826395272035043,-0.6190022369653111,-0.6110024524404875,-1.116758341556508,-0.5197539095766109,1.1938437279275222,0.8695248826972294,0.18675002321269926,1.6932698007513876,0.1333030625711919,UP
Ghazipur,Total,-0.16755625442158922,-1.2744042322488047,-0.0475412613740089,-0.8630298895124516,-1.1702767528300573,-0.5560831040251923,-1.0009140707859123,-0.616641254790711,-0.921943407774631,0.5277938367961849,-0.3786335815747505,-0.018151856897554344,-0.10479382144860326,0.8202505892665739,UP
Chandauli,Total,-0.18765065160902492,-0.21066825104754766,-0.04543756013201243,-0.3942698897610813,-0.04018780809977429,0.10381875454914521,-0.3594646411802923,0.2953706605943395,-0.8876390093989175,0.7140448701824559,-0.36298269174061903,-0.23992800948747575,0.1604802708209402,0.6763064863855961,UP
Varanasi,Total,0.18721379247383715,0.38308016958013463,0.200695485181448,0.18195846589105644,-0.0739016787659522,-0.2055336490731045,0.05453634439049647,-0.8119905406866293,-0.7740796216724177,0.8598065484847545,0.6086767187950393,0.10961049187707436,1.0637769387098346,0.17121691109787787,UP
Sant Ravidas Nagar,Total,-0.31029576547717047,0.14391040935287142,-0.48195556784605814,-0.5102225895487507,-1.123751611310732,-0.9523238340885578,-0.6659038010006193,-1.699941840213532,-0.09035747473578358,1.5319298428786878,0.11697792983941084,0.09996805046012103,1.3827882265195106,0.4147651923116756,UP
Mirzapur,Total,-0.4918382504119396,0.08772449742646656,-0.08540788372992601,-0.9570647009256228,-0.19324878092422176,-0.39953430897180325,-0.2771126183400949,-0.3422356596465909,-0.2973667752788821,1.308226156039743,0.03220227657119877,-0.25921289232138195,1.156750816707842,0.4578199016555397,UP
Sonbhadra,Total,-0.7814747340101585,-0.7467122215886521,-1.1498807121795964,-1.7411594818068745,-0.5627528034255319,-1.2242243728654978,-0.8502154711667755,-0.27979263277663435,-0.6664347853900064,0.9752012104740744,0.25261897506854963,-0.1531460367348977,1.1558978453500617,0.14165696139910552,UP
Etah,Total,-0.2202174332576284,0.8166228143095549,-0.8679847457522138,-0.07327887937326448,-1.0644151989382586,-1.2362089696159964,-0.38859596898770926,-1.5154771186343947,-0.7882745451382301,1.49953835881151,-1.4285474412810657,-1.3632724345625125,-0.062145253559609474,-1.0066828236379832,UP
Kanshiram Nagar,Total,-1.1494100756145942,0.2570415022857673,-0.26948174240452333,-0.03580636053944443,-0.9652964191796957,-1.403244286826073,-0.48495343788916473,-1.969764460908481,-0.8190302126474905,1.5461011171580779,-1.1716119998374086,-0.8570442601724744,-0.008408058019476708,-0.963628114294119,UP
Uttarkashi,Total,0.23363877907929342,-0.6874892333419012,0.39318414882402675,0.049037078329581124,0.534970825465221,1.0903008745745726,0.13352706017599184,-1.7990486626768574,-0.6143867326820275,-0.10282786863667684,2.4541774784030346,3.8508777616548793,0.6321734316732143,1.3060619364898751,UT
Chamoli,Total,1.2452877409295315,0.5653047488009065,0.19333253083446483,0.09852908433651336,-0.11907826545862976,0.0791005237512406,-0.465906031245854,-1.2147194204075407,0.02438482327953378,-0.2546629502015714,-0.3368978753504001,-0.10252321929589393,-0.9031750123305725,-0.1462312443628505,UT
Rudraprayag,Total,1.0720601789688742,0.5121559131948481,0.4352581736639353,0.2752862486469849,0.5079997289322793,0.4985614100186975,-0.24181889426572475,-0.6132040239538326,-0.10573530849041385,-0.6393118234993047,-0.28472824256996226,-0.030204908668745683,-0.5961053235298153,0.17507255671076136,UT
Tehri Garhwal,Total,0.642455825306444,-0.9684187929739247,0.750813359963245,-0.9832247612435725,0.48777140653257267,0.37871544251370937,-0.6395735624054538,-1.764676354308074,-0.5670703211293191,-0.6190671459573185,3.4323580930362474,4.9356524210621036,0.9648322612073686,0.25861154498990024,UT
Dehradun,Total,1.1621385111884157,0.5728974396017722,0.27748058051428043,-0.3115475368637805,0.5147425030655145,0.5210325289258825,-0.05134482783261462,-1.4438681428660962,0.11901764638495035,-0.7810245662932062,1.2412335162578505,1.0545697507384786,-0.18667907179547197,-0.33901352500701765,UT
Garhwal,Total,1.3422951756275,-0.5887842529306497,0.5299247295537288,0.45911369952987596,0.002291668939610535,-0.03325507078468518,0.15593577387400506,-1.117331213362655,-0.8036523788928603,-1.3478755374688127,0.8890884949898935,2.5250420668238274,-0.4255110519738389,0.14294217660340017,UT
Pithoragarh,Total,0.7741087723965439,-0.8697138125626732,0.5719987543936359,0.3459891143711736,0.7911962425281739,0.7307629720596104,0.4976686577687018,-0.7850655657977491,0.3792579099248456,-0.5684554521023536,0.002204737722447307,0.3795988515517611,-1.389368686265105,-0.8723778347892136,UT
Bageshwar,Total,0.8087542847886754,-0.6571184701384392,-0.1853336927247077,-0.14186065912572737,0.7709679201284664,-0.0032935789084378793,-0.1465818610491697,-1.4725117331734157,0.07170123483224207,-1.125184084506967,0.7456220048436891,1.41616130387422,-0.48521904701843055,-0.44183074135057354,UT
Almora,Total,0.8226124897455281,0.4665997683896553,0.6771838164934058,-0.08529836654637667,0.3731442462675676,0.37122506954464807,-0.5779495997359186,-0.3668691473108856,0.01255572039135676,-0.3356416603695156,-0.8064245703743423,0.018007298416019883,-0.8861155851749749,-0.4675350454364624,UT
Champawat,Total,0.42765364847522935,-0.9608261021730592,0.7928873848031536,0.5156759921092267,0.9327944993261208,0.4311480532971416,-0.5947561350094281,-1.3808522441899933,-0.0820771027140596,-0.5785777908733467,-0.4151523245210573,-0.36769035826210444,-0.9970018616863596,-0.6281869459732683,UT
Nainital,Total,1.1829258186236955,-0.3837816013072812,0.025036431474832088,-0.021665787394607505,-0.13256381372510112,-0.15310103828967225,-0.08495789837963408,-0.5902891517079771,0.17816316082583566,-0.4166203705374591,-1.5107146129102558,-0.9462368432792906,-1.35524983195391,0.13651610058192784,UT
Udham Singh Nagar,Total,-0.12667454979887388,-0.6798965425410357,0.18281402462448695,-0.7569755909261686,-0.15953491025804384,-0.1381202923515486,-0.3650668196047956,-1.1631609578543658,0.09535944060859632,0.1603529394091398,-1.1194423670569706,-0.9944490503640562,-0.4937487605962292,0.5606371179990951,UT
Hardwar,Total,-0.09202903740674243,-0.5508207989263222,-0.33259277966438466,-0.6579915789123046,-0.2134771033239283,-0.6474656542477453,-0.11296879050215022,-1.8047773807383212,-0.8273105846692145,0.29194334343204886,-1.080315142471642,-0.5605391866011665,-0.698461886463401,0.9783320593947906,UT
Darjiling,Total,0.704817747612281,1.2030907760736087,0.4247396674539589,1.3641103807994903,0.9125661769264142,0.6708399883071168,1.3884150272647158,-0.33822555700356616,0.02438482327953378,-0.7202905336672482,-1.210739224422737,-0.9462368432792906,-0.6131647506854129,-0.6474651740376853,WB
Jalpaiguri,Total,-0.2513983944105469,1.0208661968528367,0.7297763475432907,1.0318069118958035,0.8788523062602362,0.625897750492747,1.7021370190368963,0.7559595927360363,0.4857198359184392,-0.507721419476396,-0.3760250999357287,-0.0060988051263630065,-0.7069916000411997,0.9719059833733187,WB
Koch Bihar,Total,-0.07124172997146375,0.04140908354118703,0.7087393351233364,0.6924331564196983,1.1890199163890727,1.142733485358005,1.253962745076638,0.9106349803955615,0.852422025451928,-0.3356416603695156,-0.06300730325310024,0.04211340195840256,-0.3060950618846553,0.1493682526248725,WB
Uttar Dinajpur,Total,-1.159110819084391,0.12492868235070766,0.130221493574602,0.10559937090893283,-0.18650600679098558,-0.5276196867427582,0.47525994407068856,-0.6132040239538326,0.5566944532475016,0.4235337474549572,-0.8585942031547804,-0.48822087597401825,0.15450947131648102,0.5477849659561513,WB
Dakshin Dinajpur,Total,-0.0365962175793323,-0.1484081864804505,0.519406223343751,0.8833308938750077,0.8586239838605297,0.603426631585561,1.3548019567176959,1.0996826764238696,0.5921817619120328,-0.3356416603695156,-0.45427954910638546,-0.8016002220249941,-0.40845162481824104,0.6955847144500127,WB
Maldah,Total,-0.2513983944105469,-0.6798965425410357,0.29851759293423474,0.2964971083642413,0.5889130185311064,0.4311480532971416,0.8786167906349213,-0.2236511957742884,-0.531583012464788,0.1603529394091398,0.2891377180148564,0.3072805409246131,0.36775231076145143,-0.04341402801929463,WB
Murshidabad,Total,-0.11974544732044798,-0.6495257793375736,0.466813692293866,0.7489954489990489,0.9058234027931781,0.9929260259767705,1.1531235334355798,0.4122365090482031,0.34377060126031456,0.5753688290198518,-0.4021099163259476,-0.7292819113978459,0.14597975773868208,-0.5896304898444348,WB
Birbhum,Total,-0.3969095464574991,0.9069758348398541,0.9085909531128998,1.4136023868064225,0.8923378545267077,1.3449735555226716,1.6965348406123935,0.6471139495682221,2.3428889893622378,0.4336560862259503,1.1629790670871933,0.5965537834332061,0.8710054118515815,0.20077686079665022,WB
Barddhaman,Total,-0.08509993492831652,0.9525319796450473,0.519406223343751,0.6641520101300223,0.9193089510596494,0.9255126692552157,1.1643278902845866,0.3664067645564922,1.1836369063208858,-0.3761310154534873,0.6804099638681417,0.23496223029746463,0.06921233553849285,-0.7502823903812408,WB
Nadia,Total,0.4068663410399507,0.5121559131948481,0.9085909531128998,1.5479378316823802,1.4722164299849674,1.3374831825536102,1.6293086995183546,0.9392785707028809,2.638616561566664,-1.3073861823848405,-1.2889936735933942,-1.2596161893302666,-1.159066419664537,-1.238664168013131,WB
North Twenty Four Parganas,Total,1.0443437690551696,-0.43693043691333966,0.5614802481836595,1.3499698076546522,0.8586239838605297,0.9629645341005243,1.5844912721223288,-0.18927888740550503,0.40291611570119984,-1.2567744885298757,-0.9107638359352185,-0.34358425471972154,-1.2443635554425252,-0.15265732038432284,WB
Hugli,Total,0.5870230054790339,0.7627147096234097,0.9085909531128998,1.2439155090683693,1.4722164299849674,1.1052816205126963,1.2595649235011408,0.6184703592609027,1.0416876716627612,-0.6190671459573185,-0.27168583437485255,-0.705175807855463,-0.35727334335144834,-0.16550947242726752,WB
Bankura,Total,-0.18210736962628402,0.6260462752078306,0.9085909531128998,1.774187001999784,1.4722164299849674,1.3225024366154865,1.651717413216367,1.2142570376531472,1.4793644785253124,-0.22429593388859279,0.8369188622094557,0.04211340195840256,0.5895248637842202,-0.5510740337156017,WB
Puruliya,Total,-1.3669838934371799,0.9069758348398541,0.519406223343751,1.1944235030614372,1.0339361113246546,1.0004163989458328,1.6573195916408707,0.9908370332560553,0.9588839514455219,0.9397730247755988,1.8281418850377784,0.8858270259417994,2.158992162099203,0.7020107904714845,WB
Haora,Total,0.7325341575259866,1.1347565588658193,0.6456282978634751,0.3601296875160115,0.5686846961313989,0.24388872907059864,0.9346385748799536,0.6299277953838306,1.1244913918800006,-0.1635619012626348,-0.7803397539841234,-0.7774941184826112,-0.3828624840848448,0.0594031883242608,WB
Kolkata,Total,0.8988326170082169,0.7323439464199478,0.9085909531128998,0.6005194309782532,1.1081066267902455,0.3487539506374631,1.052284321794522,0.223188813019895,0.3674288070366686,-1.216285133445904,-0.4151523245210573,-0.705175807855463,-1.1334772789311405,0.920497375201541,WB
South Twenty Four Parganas,Total,0.4692282633457867,-0.17877894968391242,0.7402948537532686,1.5479378316823802,1.1215921750567168,1.3374831825536102,1.6293086995183546,0.9621934429487359,1.6922883305124996,-0.9024926315451217,-0.06300730325310024,-0.4159025653468698,-0.4255110519738389,0.5991935741279291,WB
Paschim Medinipur,Total,0.19899326668716197,0.9449392888441817,0.9085909531128998,1.6398515571238252,1.344103721453491,1.1652046042651898,1.1027039276150505,0.7788744649818922,2.5203255326848937,-0.6899235173542696,0.9673429441605507,0.3554927480093784,0.6321734316732143,-0.18478770049168403,WB
